Feature1,Feature2,Target
0.2934275558309606,-0.3049759962452496,1.0
-0.2948446191992813,0.9249966572387135,0.0
1.0377036231380914,-0.12416563602965228,0.0
0.3541299995568409,1.1224009219482345,0.0
0.49272490059363466,0.7145895351622352,0.0
0.40480746948570506,0.90924821942713,0.0
-0.1334024499911014,0.1102694168065503,1.0
-0.3269160553643272,0.49268073478993335,1.0
1.3996123449084252,-0.38951615693590186,1.0
-0.25429515232070554,0.34769790845864457,1.0
0.2761867463719142,-0.5638042766678463,1.0
0.3544254863584397,0.8216221666493844,0.0
1.24816444440001,-0.1823229905587298,1.0
1.076857574519818,-0.719366722945226,1.0
-0.6599747296694195,0.8813676681867515,0.0
1.8659050196642015,0.2489298258252589,1.0
1.3236264084375111,-0.3402175150878384,1.0
-0.13240056237643766,1.2989320568521652,0.0
-0.30659052431679396,0.646782191087383,1.0
-0.04488632741103525,0.38499231831971936,1.0
-0.19791081411164163,0.1918867046745993,1.0
0.1832076205061793,0.6129636473852924,0.0
1.0939972802736522,0.6958270195071252,0.0
0.08984719277268441,0.20333987533701242,1.0
0.8788252853769288,-0.3640720649584346,1.0
-0.9302891846118463,-0.16544635532589344,0.0
-0.6496058070266982,0.7888673989160472,0.0
0.43999802769213114,-0.6490604913544596,1.0
0.18744939321539092,0.9501622251240867,0.0
0.9678828542193747,0.14729507805288816,0.0
0.9787439355896528,0.507812541766822,0.0
-0.3601269315466451,0.894099833768007,0.0
0.8222405405884249,0.357640577985743,0.0
0.9361053129697519,-0.5280040754058091,1.0
0.7459085011188381,-0.5099509945694601,1.0
0.6240415694433359,-0.48620818626463463,1.0
1.3556019680895,0.03209772174473391,0.0
0.6739488635074466,0.8242975919495605,0.0
1.6784452563695744,-0.2476797285078799,1.0
1.0489463609594827,0.2554796198770161,0.0
0.42130963654007697,-0.16018894558888508,1.0
0.2487335503230939,0.053220200464982104,1.0
-1.1012681549280243,0.4294737408693855,0.0
-1.100044556884051,0.2227177049029526,0.0
-0.32634136766133076,1.0947153527215876,0.0
1.8341559261103935,0.13197574930055284,1.0
0.8765025042033621,0.8178348556405821,0.0
0.8919544549945387,0.693870128789873,0.0
0.6590001523277881,-0.33355314495307886,1.0
0.0031211045584129127,0.9484468983343706,0.0
0.11834345566018446,0.9499908138650004,0.0
0.5652821249635112,0.7525894364676452,0.0
0.8393687553358069,-0.18789877191491453,0.0
-0.8850851868060559,0.4448235815831722,0.0
-0.32851837752140706,0.8119825945663571,0.0
1.5183076969121965,-0.16395407300825107,1.0
0.2540867461119217,0.12867837347899996,1.0
0.34514702399265057,0.9748036041794913,0.0
1.3004350534885047,-0.5983213006300159,1.0
-0.30871007994973,1.0636659205040648,0.0
0.159026884306862,0.395972958840809,1.0
0.42241961529905814,1.1449013753656878,0.0
-0.948591072729596,1.0491502068157108,0.0
-1.3391793639090008,0.2725291374317187,0.0
2.22038666447203,0.10914587930028269,1.0
-0.9210280567138396,0.5876626583098195,0.0
0.38336060793422333,0.28316309653524674,1.0
0.8390672056878947,0.012512722817279817,0.0
-0.8792305253500166,1.002077428980233,0.0
0.7789039635929648,0.4301041788968195,0.0
0.8609076446289659,0.658771541396931,0.0
-0.055649573027265725,0.7706241779814943,0.0
-0.15448373392672832,1.0065315441090301,0.0
-0.01553889711689449,0.46023114902871687,1.0
-0.4719875475633387,0.9982944166508975,0.0
0.4423292794997275,-0.6002983270988304,1.0
0.24651616620964334,-0.3110281504233057,1.0
0.11085366636162616,-0.6232466985872389,1.0
2.208884561731096,0.35868816943466963,1.0
-0.4320430609959334,0.7149158646376862,1.0
1.0547015622018474,0.5215425706896899,0.0
1.2786173359655963,-0.3138373229362615,1.0
-0.012411076312916672,1.1070190475311286,0.0
1.0487570272028535,-0.25668803944692353,1.0
1.2485852205058283,-0.3030808244981475,1.0
-0.14066807736450349,0.8370434407811731,1.0
1.0204880456363576,0.08390632797891173,1.0
0.07503155067271762,0.88360459774862,0.0
0.17363591837543824,0.5557801083362464,1.0
0.16075048223942956,0.22017140285860304,1.0
1.065407354093447,0.20908473312353124,0.0
0.7865010867162379,-0.12637515829213955,0.0
0.042792139350170094,0.9552163920893514,0.0
-1.1397978260398323,0.48304558961671185,0.0
0.866118260272393,0.6208928577554613,0.0
-0.03944139131191324,0.26890290899789815,1.0
1.7202781197903423,0.22795732815370606,1.0
-0.5094269216099594,0.9714152939860539,0.0
1.162304311798108,0.49145730062357956,0.0
-0.48761167773016734,0.8471837399409525,0.0
-0.40716777311447166,0.969022745551202,0.0
0.5978168452114574,0.7940765509668591,0.0
1.0027506255287097,-0.4853746240822529,1.0
-0.9561813969322686,0.7450523746795586,0.0
1.6088324076019158,0.28012871542537926,1.0
0.7268436251478262,0.8008846942534075,0.0
0.22846740902572613,0.9424975270788964,0.0
1.2942733494079308,-0.8132879068377106,1.0
-0.8060960570019339,0.861961112689532,0.0
0.19699784729923098,0.9173485211444876,0.0
0.892253008810497,-0.5218121106184934,1.0
0.8729550236030112,-0.16573344094996675,0.0
0.3818307753490606,0.9425513792426433,0.0
0.16676207586527617,0.36475214022785996,1.0
0.19740641591919084,1.0255616653929984,0.0
1.236583890809991,-0.010799706668038284,0.0
-0.7256317210116981,0.5120949945509929,0.0
2.046591645446537,0.5816136854131442,1.0
1.179499944964669,-0.6677231938809797,1.0
0.40634520552764786,0.9641810481437433,0.0
0.9157123595042823,0.08466705450196069,0.0
-0.09591136265782163,-0.11825571718805367,1.0
0.1527048684722149,-0.12670494542401825,1.0
1.00393690390937,0.6616166292888503,0.0
0.40728558767980666,1.195972962006009,0.0
1.2375813460151832,0.5671358155814603,0.0
0.415662854478638,-0.615678095638367,1.0
2.093480402063571,0.6388601696923606,1.0
1.8097238438484493,-0.5778139392731857,1.0
1.216768921741957,-0.6528908825255831,1.0
1.7107271092526701,0.08632173790738151,1.0
-0.7906497136674326,0.5909576988476816,0.0
2.1394495704704295,0.39139862488567206,1.0
0.7311019188338024,0.6197206118575533,0.0
1.6802469006526197,-0.40386423215038153,1.0
1.933432004691047,-0.3570309281292482,1.0
-0.18607404888787393,-0.670166492886693,1.0
1.765211723589069,-0.007924607364896197,1.0
-1.1565000780318055,0.4432397427131529,0.0
0.6597926213245895,-0.19770854198529195,1.0
-0.5365448459751689,0.9435646032647969,0.0
0.3812503224666254,0.5558535328034736,1.0
-0.16475472884304365,1.1137753551580807,0.0
0.5852367660144147,1.063369875812365,0.0
0.138124388588594,-0.27339217022063833,1.0
-0.5164309022946818,0.7789698674444884,0.0
1.8962986835783397,0.21103895343630708,1.0
-0.924986731909251,0.44247540793374174,0.0
0.7907142378569928,0.9152659583586227,0.0
1.8133312947847466,0.48947121667585664,1.0
1.346464959446107,-0.5768837552368606,1.0
0.717428234787184,-0.906051916756042,1.0
-0.4715258406550231,0.9020042972823304,0.0
-1.1402279981096246,0.06040590692431885,0.0
1.6087629932840104,-0.3747235270289868,1.0
-0.11220369769193683,0.4419160468441259,1.0
1.2382223895164595,-0.30734535324304424,1.0
-1.2141158125356197,0.4735301188257981,0.0
1.6679337626041006,0.03477702289055759,1.0
0.8857404789621496,-0.5834665694420164,1.0
0.1667466039327265,0.8835383513738073,0.0
0.6586265862439789,0.12621397755006192,1.0
0.48840005244441154,0.891347169754154,0.0
0.5517553905186698,-0.5842571633511796,1.0
0.8131157502905473,0.26620928293457213,0.0
0.4763656350326198,0.7644688422055327,0.0
-0.74772715681299,0.6287563667698447,0.0
0.7191688763814954,0.06352755991177572,1.0
-0.8657282693503632,0.47824944819871157,0.0
-1.0015966280240352,0.7130734092531845,0.0
1.4988694455088458,-0.5198752572369362,1.0
1.4453890251984718,-0.7335526955899352,1.0
-0.08113971579617617,0.48480497948867335,1.0
1.9200532487850617,0.22674017299624089,1.0
0.6390375620329452,0.3004255905311761,0.0
2.1186593005793837,-0.1348151332191835,1.0
0.31711574502073997,-0.030330377802261443,1.0
-1.282142670883886,0.5239186520028798,0.0
-1.1133046600853687,0.015201099069516333,0.0
-0.13706141917133327,1.3223757960968379,0.0
0.4910359352422804,-0.49114938690741605,1.0
-0.3958135760917894,0.3950078894212473,0.0
1.3555178644456043,0.3033253002801661,0.0
-0.06451693586568594,0.9505277320977424,0.0
-0.8538532551764365,1.1384371520006438,0.0
0.4014428043718673,-0.37272717766630536,1.0
0.24370168696876815,-0.3294531972881293,1.0
1.1145543148994208,0.3122225785398524,0.0
0.4669875569532298,-0.22465870764278653,1.0
0.11251269980777891,1.1044159123079338,0.0
0.354641938758369,0.39463393759275267,1.0
0.514249174053892,0.05962704530908225,1.0
1.5291215300350387,-0.2758738625095941,1.0
1.1166881091145964,-0.5129187393219085,1.0
0.7291107449109081,0.016196262639489423,0.0
-0.9165574904166466,-0.12459966517595535,0.0
1.3808107129048341,0.024241060697330806,0.0
1.7429226144746546,0.1099334022077777,1.0
0.7559215778642602,-0.4809833666236584,1.0
0.7216488069683424,1.2586534340137665,0.0
-0.8585257080879503,0.5822037222592917,0.0
0.038571012393334464,-0.26919740673151277,1.0
-0.3538740744232298,0.9096965518568786,0.0
-0.8832200103776724,0.1470091164221922,0.0
1.8154401704688596,-0.1417096106388968,1.0
-0.9202877993805428,0.9096081853321862,0.0
0.5398289002656506,1.0490593536671489,0.0
0.24422656540109827,1.0013391395097622,0.0
1.5336821672854013,-0.4299915677412546,1.0
1.2957004878215217,0.2963341851835546,0.0
-0.13661190586423613,1.1383907675800682,0.0
1.7897764256635065,-0.09830941237569221,1.0
0.36425646432711,0.6342651375489163,0.0
-0.018093086295280225,1.1062810486585846,0.0
0.1255105726488932,0.8145769067366793,0.0
0.6515635018588607,0.9531987874061092,0.0
0.8298291861580245,0.2421907976554704,0.0
1.087778745597786,0.03528417580400506,0.0
-0.7065904074308063,0.632803468607245,0.0
1.6499552154210257,0.016846273785669004,1.0
0.8759208018239615,-0.6055617114380589,1.0
1.1133559890262246,-0.6765452543942148,1.0
1.8863290241314532,0.28039121601263073,1.0
0.8336991714692038,0.03693625237853965,0.0
-1.0813659227789725,0.24749150266804387,0.0
2.1464200091900634,0.43562748056177436,1.0
1.0819728342613977,-0.6441615422012693,1.0
1.0227183201519445,-0.37900436288088074,0.0
-0.16044959162455363,1.0913900274686426,0.0
1.6454315108974669,-0.1392639277887084,1.0
0.3038702754267148,0.6345990644449678,0.0
2.146814617894387,0.4903977117359612,1.0
0.82767602466125,0.5767776997495548,0.0
0.3170431551770776,-0.3044237797163263,1.0
0.2278986333591681,0.8733119937690462,0.0
-0.9712643291540078,0.9299359563014585,0.0
0.038223704229529226,0.8219346959418018,0.0
-1.294826524696448,-0.37898990323769266,0.0
0.7337482389756328,0.9635934316620591,0.0
0.5660956192964268,0.9150475086596703,0.0
1.0977755892055552,-0.5883067839841273,1.0
1.6755786475383974,0.07273943976652272,1.0
0.2503150609125722,-0.09213998928565455,1.0
0.8765130204279009,-0.235214729092869,1.0
0.4372716371904302,-0.7274439515346593,1.0
0.797525880100721,1.0424492805035965,0.0
0.4253659226539616,0.7139866290222838,0.0
0.20252162649466476,0.49565667170102556,1.0
2.194917585878322,-0.10773514960627123,1.0
1.6458459795659457,-0.7246657193959467,1.0
0.46278594336398676,0.9364667541506908,0.0
1.5094364423696345,-0.16935488439174678,1.0
-1.2883573801887909,0.4129405683087521,0.0
0.5235335918271145,0.9707999796284984,0.0
0.07116923261637512,1.155554709771413,0.0
1.7261504822216152,-0.182150696171857,1.0
0.6274021238721613,0.5362919534817294,0.0
1.8780200007139585,-0.2942204647745628,1.0
-1.1952004630641295,0.04751739643231112,0.0
1.776513689990192,0.25452432675739745,1.0
-0.884743517190285,0.3349028042133035,0.0
1.9688957924930586,0.4513939381004568,1.0
-0.18477497177879448,1.119789966933206,0.0
-0.08160606550798505,0.6374939757956979,1.0
-0.469945935920704,1.0083092651315881,0.0
-0.3208723221328647,1.032160505350431,0.0
0.6851575658439466,0.6617477369149288,0.0
1.8746490025860305,-0.30798380759567695,1.0
0.7600705804770813,0.8795158905597176,0.0
0.6680512934722096,-0.017987651130512455,0.0
-0.24705434453522634,1.0751895343680031,0.0
-1.1071900897385647,0.4022531809656674,0.0
-0.07544426389258288,1.0181119218964905,0.0
0.18337059129558536,1.007768895431135,0.0
1.7516888885861748,-0.3847297363565538,1.0
0.24118305467981366,1.040981316922681,0.0
0.8456794312645072,-0.41361354546858775,1.0
0.35686627127843157,-0.15175515447999322,1.0
0.8142440512744409,-0.41725131289066203,1.0
1.0259308609586975,0.9539324990423429,0.0
-0.33298262064862605,0.6928055001590177,0.0
1.1744630059689636,-0.5054772099445823,1.0
1.0732901700913842,-0.6730342691602067,1.0
0.8154474102065705,-0.3850848618653852,1.0
-0.8608676467855707,0.14174606628857844,0.0
1.7939173468128704,-0.03503847118638173,1.0
-0.1244445219151123,-0.15778726501118107,1.0
1.7297121475905053,-0.20717974584062154,1.0
0.26135774042863247,0.7275578661529116,0.0
-0.25314110029181536,0.9718803650858903,0.0
1.0434223030481116,0.5081426250066475,0.0
0.30888832049888065,-0.22618200092099916,1.0
1.1968443936708129,0.047636082114067224,1.0
0.7892548020241161,0.3925963615361596,0.0
-0.22749422765889687,0.9081026947238,0.0
0.451826807518976,0.6032929572193577,0.0
1.0304006840401252,0.44127649934818025,0.0
0.11722015856411648,0.3371590971005025,1.0
-0.5386729418561514,0.530092819859621,0.0
-1.0350783562637835,0.030773209451353395,0.0
0.0366254292550221,-0.1469349562716944,1.0
-0.8879427067086134,0.7328898073797399,0.0
0.8064741002383988,0.456350762187702,0.0
1.8125758439829978,-0.30468259322123314,1.0
-0.4912326021436552,0.8958572030261269,0.0
1.0876625331565979,-0.40358596305697475,1.0
1.7219644969383832,-0.3301012074855609,1.0
1.2509483064526126,-0.828769301158562,1.0
0.3506703670669171,0.12713447359425648,1.0
1.4926469311857729,-0.26635824222306825,1.0
1.5042549559585103,-0.23968492210963743,1.0
0.8909687202128163,0.2040755378467355,0.0
1.6642902307691834,-0.7697971202579043,1.0
-0.902054864693611,0.3360685170455474,0.0
-0.3915526584463359,1.0686768918167264,0.0
0.7444372066300466,0.9480369434812869,0.0
-0.5353192286835158,0.5572053676986838,0.0
0.41234184130069695,0.8684702256695656,0.0
1.8377613662434205,0.06742260307908034,1.0
0.6304041465454016,-0.5652312165919533,1.0
0.26913261053890813,0.8072607541064587,0.0
-0.21262920445575814,0.4776803167725394,1.0
-0.3668492578487321,0.9966944271524194,0.0
-0.9610794706051158,0.36010902674712203,0.0
1.5291578878270708,-0.5556576673496121,1.0
0.07785824059083321,0.22565328711159954,1.0
0.8487901872420821,0.3173447090807235,0.0
0.970333493544383,-0.6753446277811527,1.0
0.4042338185060838,0.07968610455139151,1.0
1.0262794267294602,0.535790452092132,0.0
-0.9382388671021997,0.6790682394872904,0.0
0.20909729633548002,0.3536501246177409,1.0
0.08996762235047728,-0.33431177491899544,1.0
0.2898925168995241,-0.15715628498838974,1.0
-0.8005538622349934,0.5832070123625546,0.0
2.203267607775408,0.276268209906798,1.0
1.6623716347586635,-0.420002702241285,1.0
0.29152220830944486,1.15644051548426,0.0
2.3107480185079785,0.1283983712017999,1.0
1.2246459201541595,-0.4857660745262417,1.0
1.2274536257595043,-0.1035375061498716,0.0
0.40500073658393987,-0.16763124412922234,1.0
0.9417117917893765,-0.11613468966238621,1.0
2.1092581367847094,0.3977752818376823,1.0
-0.39000783351570717,0.7010336941629542,0.0
1.7894780909533705,0.3194241283241678,1.0
0.021975742446311744,0.9361377659971446,0.0
1.8182945138263793,0.05271019816379643,1.0
-0.47899790301469497,0.8748320404914653,0.0
-0.1637151258719941,0.4789205977298833,1.0
1.0599229976378217,0.13707829037994596,0.0
0.07532063015671901,0.05473435988477921,1.0
2.103409595888811,-0.06596791329106903,1.0
2.2412395962018157,0.14940593445888378,1.0
-0.6977794222325231,0.431654406127133,0.0
1.8598847340400166,0.1790073815503268,1.0
-1.0812538593377523,0.07083680297867449,0.0
-0.2643866863343721,0.8705326414148826,0.0
0.28107849178109967,0.8803046877109386,0.0
1.6213134973215841,-0.32205476741541356,1.0
-0.4633801705171194,0.5989608367442709,0.0
0.8532444350292011,-0.3666453105565467,1.0
-0.6698490656885925,0.8214031201164775,0.0
0.6962662509559934,-0.7257461658252353,1.0
0.8659836161000363,0.16743539427417056,0.0
0.22544468114454552,0.8430163622516771,1.0
1.7827459880613803,-0.391630394408052,1.0
-0.09632160295361847,1.1846243163849106,0.0
-1.1032368295583626,-0.0478558668464481,0.0
0.035693300386290094,0.9091743937948698,0.0
0.19591198613047858,-0.0829901831786462,1.0
0.25337940991014946,0.17335432853507615,1.0
1.2308709271898453,-0.17511021640305702,1.0
2.2134919688384467,0.3879431882595088,1.0
0.9328358473649973,-0.29189168324348613,1.0
0.6472293620939951,0.7164510606139692,0.0
-0.10336569127822538,0.9844729537438286,0.0
0.7607110557347154,0.12049220279640205,0.0
0.19193412484516575,0.5994032968057224,1.0
-1.2511051907018151,0.271809779359847,0.0
0.9604424834840091,0.4693825279702912,0.0
1.2247569903482038,-0.36681357771173884,1.0
1.144063414558417,-0.5696493685648966,1.0
-0.7414162137768441,0.5122547799115119,0.0
-0.7887738051198588,0.0807883594630022,0.0
-0.15775959088444869,0.13657021130437083,1.0
-0.6280143046808981,0.5189288734983594,0.0
0.09085263141116043,0.795198748366983,0.0
-0.22552277435767304,0.05354083043827962,1.0
0.674017836655781,0.505793789102059,0.0
-0.057263301162421454,0.05483713660202229,1.0
0.8324541146909723,0.45598659681721104,0.0
0.07119825886319621,-0.1976386616188046,1.0
0.8145775282001586,0.7472059393210233,0.0
0.2819851743679656,1.4983186013636236,0.0
0.12086903659872233,0.6334742462190643,0.0
0.3716384039192141,0.007213600348819238,1.0
1.8025566289280284,-0.3664060184838248,1.0
1.8566623150145052,-0.3285583449984268,1.0
0.8918459330718365,0.5379472020930497,0.0
-0.2881152668375097,0.8715136165117537,0.0
1.1955988295460003,-0.5318719549275123,1.0
-0.9151548643499371,0.007194896392903216,0.0
0.03784296714673986,0.04974604074730429,1.0
1.4823087549475906,0.0586380102783815,1.0
0.06982425160704561,0.9156180218841562,0.0
0.7607238633867712,-0.7049954175608205,1.0
-0.4900729839018325,0.7316603377567422,0.0
1.6131184157537968,0.313245676873857,1.0
0.8781262182857955,0.3646061947862674,0.0
1.270343234476319,-0.22830890027906137,1.0
0.06142912852644909,1.1342597311160554,0.0
0.9629234512526005,0.4912357957683517,0.0
0.7490856915864957,0.10750978009729603,0.0
0.7760316197058039,0.5148132169597465,0.0
0.7052547849630548,0.05166075445457996,1.0
1.3912160699105987,0.2657412804511792,0.0
0.5207133640081556,-0.3739605163332014,1.0
0.6620623187598613,-0.5281921551434765,1.0
-0.571697413507177,0.948903481012296,0.0
-0.05013664607555382,0.6664770254490984,0.0
-0.456559913652064,0.62330164466606,0.0
-0.1339856980059436,0.8474460717746947,0.0
1.1102346869449282,-0.39680527249693637,1.0
2.548175636109902,0.453259920917076,1.0
-0.047283324783535335,0.22455872792076556,1.0
0.4134643765421091,0.9562351624911247,0.0
-0.24930052094061678,1.0352195531725554,0.0
-0.08942373528554919,0.14201528810082725,1.0
0.8809802727436482,-0.6078086637157434,1.0
0.029302499451043976,0.5038796558838969,1.0
-0.4347586967792594,1.0474956446215673,0.0
-0.7506021473308004,0.5922671502894366,0.0
-0.5077577792527285,1.0558507328095423,0.0
0.27136798600564865,0.32292076881456105,1.0
1.6815564826053517,0.01841254549635024,1.0
1.810198721248564,-0.1210545101994589,1.0
1.133413987710887,-0.37781891962062325,1.0
1.5094226924696934,-0.347322854689651,1.0
0.45277784642050684,1.1674071367034073,0.0
0.14266548354491104,0.9479971926065708,0.0
-0.7151621093004992,-0.00952835815024039,0.0
1.0857031225016596,-0.12762921138429806,0.0
2.04465782783346,-0.06929528724931922,1.0
0.9346793702622782,0.7052357471153077,0.0
1.5967537149490876,-0.04054602538014873,1.0
0.10751491130142588,1.0961267594396797,0.0
-0.2601700927418853,0.6422584277003451,0.0
-0.7679272646124312,0.6871003592668532,0.0
0.294697881916754,-0.2395258067261319,1.0
0.5025099331125016,1.2380171395788144,0.0
1.25039313086396,0.6395193355845069,0.0
-0.20031956113596094,0.8758045782728444,0.0
-0.5310458832289737,0.8192984432755874,0.0
2.1175987898403137,0.4337842968701766,1.0
0.24859678777370792,-0.48987793514016476,1.0
0.3041679127908832,-0.12947583955717207,1.0
1.9936613806506045,0.08407889048210423,1.0
0.6796474429528874,0.6577423426722018,0.0
0.22766615957826178,1.0689220558059405,0.0
-0.7726627392780625,0.30589680135289743,0.0
0.0734480621873531,1.2187620100521748,0.0
0.7290808411850356,0.8797751979124598,0.0
1.5024739911270988,-0.6716800247439314,1.0
0.9657283859238628,0.4979633989184055,0.0
1.3465695759802907,-0.33519535655900967,1.0
-0.2622004556621679,-0.017557634035019268,1.0
0.5688964509570351,-0.6078337766373018,1.0
0.5527814103339637,-0.38658266722733714,1.0
1.938871604926032,-0.051730885639899346,1.0
1.3292189854586005,-0.27170475662875077,1.0
0.9931226214211686,-0.4914666650642567,1.0
1.4162758064185015,-0.3731753047002923,1.0
0.5070027382632354,-0.14321805779746916,1.0
0.4884320946919665,-0.5397445941992792,1.0
0.9953603931853522,-0.11830551706476383,0.0
-0.23768919793887955,0.7757682901273949,0.0
-0.8918647197305608,0.13100550156070334,0.0
-0.2208851935553143,1.1741166732893107,0.0
0.8183610423782283,0.8226300330703968,0.0
0.45952032772819523,0.5514608941369081,0.0
0.15905480379963077,-0.049060429155193326,1.0
1.617176832661826,0.1379594638336063,1.0
1.2844022508511437,0.5264977041026272,0.0
1.0179770305257985,-0.24092932389866317,0.0
0.3025447542286879,0.8780951818587026,0.0
0.8929826550510076,0.25132702300187576,0.0
0.1691352927003951,0.690774391170251,1.0
0.2630843759824431,0.8949268501950368,0.0
0.12872987739061437,0.4696386696952921,0.0
0.5991412814740369,0.9900202696838465,0.0
-0.5619331213171201,0.9389902147899386,0.0
0.8442958332155366,-0.5983958611125308,1.0
1.0753351715521298,-0.6695503020492853,1.0
-0.395650509145945,0.82995662227562,0.0
-0.8192945196063876,-0.12703741914165662,0.0
0.9522972386560002,-0.1515888267474924,0.0
0.6368255530058266,-0.5933779237864619,1.0
-0.00018062877770408728,0.3838550534373774,1.0
1.5508328995897727,-0.001297058056872441,1.0
-1.1015183615377802,0.242627082744628,0.0
0.44501902878837163,0.9856822763329853,0.0
-0.9882780272512388,-0.08708121329397944,0.0
-0.09396437319971379,0.133182974397199,1.0
0.8771870054728338,0.657335239171812,0.0
1.3920583855997863,0.08571785252043912,1.0
1.3912602126124576,-0.26246589331486,1.0
-0.22786039162259192,0.004897250574411066,1.0
0.638868653717922,-0.1624746308024329,1.0
-0.19551978611650062,0.6233367006407158,0.0
0.679871145319624,-0.4201639511316822,1.0
-0.4561595406005916,0.7668089383310827,0.0
1.2939401257730965,-0.5958352499230698,1.0
1.673275791088203,0.20636091286999694,1.0
0.459479325369163,-0.358575011030559,1.0
0.09064181297451247,0.9453462504404684,0.0
1.9791266199749387,0.524689525767986,1.0
2.0802994018429164,0.052644607055308074,1.0
-1.1090674216658851,0.046668306410751675,0.0
1.9341703027611956,0.1121447261040075,1.0
0.45454301377795,-0.7967266889906679,1.0
1.3785623295530454,-0.4073548545258048,1.0
0.9616893412994976,0.880424760522061,0.0
0.5957669102375052,-0.31070003944210084,1.0
0.8461225311001872,0.08860107983695609,0.0
0.13752513343084874,-0.07243595947914123,1.0
1.942297599022506,0.4953888960937027,1.0
0.9969482651251488,0.10265940183574401,0.0
1.1429310042649572,0.38461232965028985,0.0
-1.0806698699438502,0.19962000311610734,0.0
-0.9905977198851149,0.7736991058128231,0.0
0.09210057279796385,-0.014440732133204778,1.0
-0.21577352457492432,0.3545748661737551,1.0
-0.016531301202052096,-0.42077444244858986,1.0
0.7042780729148449,-0.6497530105483881,1.0
0.3238997410407863,-0.2752679794151016,1.0
-1.19160275171483,0.5803266824726419,0.0
0.9993483552049294,0.35257827279152276,0.0
2.1662143564595033,-0.2948843249901961,1.0
-0.6110968393153476,0.52253730429756,0.0
-0.30454397147691725,1.0713937463472252,0.0
-0.6601391330202357,0.928105889269495,0.0
1.5458219456171236,-0.29888115924810954,1.0
0.23537575718138248,0.729791711244194,0.0
0.292724283517912,-0.34958938107752724,1.0
1.2457111917134198,-0.19818117552783132,1.0
-0.12697215882715268,0.42625830001348586,1.0
-1.0472641377691245,0.16907509219955255,0.0
1.9618294763787587,0.19099776688250752,1.0
1.3742951223537578,0.2751620569179899,1.0
1.5710368487680297,-0.40021874321485995,1.0
0.0049522747680587065,1.2814514579620742,0.0
0.2303769419509571,-0.023927232727641412,1.0
0.7245710835371506,-0.2594475008803488,0.0
-0.8782595542426941,0.5197946876831359,0.0
1.970082371587109,0.548913298825575,1.0
-0.8996199217000064,0.7377856799811057,0.0
0.2971499940605714,0.9157655987174748,0.0
0.4089808254035156,-0.08667663595404392,1.0
0.9164266479432219,-0.6870357043469129,1.0
1.3509872757978947,-0.782597007317201,1.0
1.343997199013924,-0.05190977967087668,1.0
0.09365085432182163,0.49386957772556983,1.0
0.9710505090274725,0.0665910078735428,0.0
1.3705501145360008,-0.4931999340454202,1.0
0.18557885415584097,-0.327470861146881,1.0
0.7484933874254213,0.9466576502784995,0.0
-0.23283598655305957,1.110800640408646,0.0
1.2510555458466057,-0.6035277538220347,1.0
0.47569348007822704,-0.6335620989096596,1.0
-0.3687546203797642,0.8928652122781393,0.0
-0.42165428424921964,0.8944578004768983,0.0
0.445377823029434,1.0103605209203053,0.0
0.3105872591360773,-0.30269817262161947,1.0
-0.0013707765214746072,0.7722237275576704,0.0
1.0870558086139084,-0.2674669411258809,1.0
